Date,Close
12/1/2003 23:58:00,2266.36079
12/2/2003 23:58:00,2263.080615
12/3/2003 23:58:00,2258.227023
12/4/2003 23:58:00,2264.787373
12/5/2003 23:58:00,2258.54704
12/8/2003 23:58:00,2264.840709
12/9/2003 23:58:00,2259.933781
12/10/2003 23:58:00,2267.374177
12/11/2003 23:58:00,2251.373325
12/12/2003 23:58:00,2259.220723
12/15/2003 23:58:00,2256.440261
12/16/2003 23:58:00,2261.267185
12/17/2003 23:58:00,2261.107177
12/18/2003 23:58:00,2256.093576
12/19/2003 23:58:00,2263.807756
12/22/2003 23:58:00,2266.334122
12/23/2003 23:58:00,2266.094109
12/24/2003 23:58:00,2267.107497
12/25/2003 23:58:00,2265.10739
12/26/2003 23:58:00,2266.22745
12/29/2003 23:58:00,2256.920287
12/30/2003 23:58:00,2254.466823
12/31/2003 23:58:00,2241.266119
1/1/2004 23:58:00,2223.26516
1/2/2004 23:58:00,2252.226703
1/5/2004 23:58:00,2232.065629
1/6/2004 23:58:00,2229.932182
1/7/2004 23:58:00,2231.932288
1/8/2004 23:58:00,2223.585177
1/9/2004 23:58:00,2218.544908
1/12/2004 23:58:00,2224.118539
1/13/2004 23:58:00,2210.677822
1/14/2004 23:58:00,2234.999119
1/15/2004 23:58:00,2229.558829
1/16/2004 23:58:00,2226.705343
1/19/2004 23:58:00,2237.879272
1/20/2004 23:58:00,2238.172621
1/21/2004 23:58:00,2232.865672
1/22/2004 23:58:00,2239.666034
1/23/2004 23:58:00,2244.712896
1/26/2004 23:58:00,2267.694194
1/27/2004 23:58:00,2247.239771
1/28/2004 23:58:00,2276.334655
1/29/2004 23:58:00,2243.692915
1/30/2004 23:58:00,2251.426661
2/2/2004 23:58:00,2254.066802
2/3/2004 23:58:00,2256.333589
2/4/2004 23:58:00,2253.293427
2/5/2004 23:58:00,2259.027066
2/6/2004 23:58:00,2253.826789
2/9/2004 23:58:00,2247.506452
2/10/2004 23:58:00,2244.519626
2/11/2004 23:58:00,2242.066162
2/12/2004 23:58:00,2239.692702
2/13/2004 23:58:00,2243.026213
2/16/2004 23:58:00,2237.7726
2/17/2004 23:58:00,2237.959276
2/18/2004 23:58:00,2253.213423
2/19/2004 23:58:00,2238.825439
2/20/2004 23:58:00,2253.933461
2/23/2004 23:58:00,2250.373338
2/24/2004 23:58:00,2255.600562
2/25/2004 23:58:00,2250.746711
2/26/2004 23:58:00,2257.907006
2/27/2004 23:58:00,2243.652621
3/1/2004 23:58:00,2253.973722
3/2/2004 23:58:00,2273.006077
3/3/2004 23:58:00,2266.124242
3/4/2004 23:58:00,2284.262412
3/5/2004 23:58:00,2299.533211
3/8/2004 23:58:00,2278.927656
3/9/2004 23:58:00,2299.359771
3/10/2004 23:58:00,2287.303223
3/11/2004 23:58:00,2285.142646
3/12/2004 23:58:00,2302.747341
3/15/2004 23:58:00,2297.919387
3/16/2004 23:58:00,2299.413118
3/17/2004 23:58:00,2306.188258
3/18/2004 23:58:00,2276.126909
3/19/2004 23:58:00,2298.292819
3/22/2004 23:58:00,2283.675589
3/23/2004 23:58:00,2284.049021
3/24/2004 23:58:00,2322.539285
3/25/2004 23:58:00,2323.766278
3/26/2004 23:58:00,2325.313358
3/29/2004 23:58:00,2317.471267
3/30/2004 23:58:00,2314.243739
3/31/2004 23:58:00,2290.077296
4/1/2004 23:58:00,2280.448061
4/2/2004 23:58:00,2324.913251
4/5/2004 23:58:00,2347.079161
4/6/2004 23:58:00,2324.353102
4/7/2004 23:58:00,2289.677189
4/8/2004 23:58:00,2293.304823
4/9/2004 23:58:00,2291.784417
4/13/2004 23:58:00,2292.131177
4/14/2004 23:58:00,2296.799088
4/15/2004 23:58:00,2300.106636
4/16/2004 23:58:00,2296.559024
4/19/2004 23:58:00,2295.75881
4/20/2004 23:58:00,2310.135977
4/21/2004 23:58:00,2314.377108
4/22/2004 23:58:00,2300.586764
4/23/2004 23:58:00,2296.212265
4/26/2004 23:58:00,2296.549066
4/27/2004 23:58:00,2300.202594
4/28/2004 23:58:00,2315.243395
4/29/2004 23:58:00,2318.763583
4/30/2004 23:58:00,2310.923165
5/3/2004 23:58:00,2320.230328
5/4/2004 23:58:00,2319.616962
5/5/2004 23:58:00,2317.643523
5/6/2004 23:58:00,2320.76369
5/7/2004 23:58:00,2348.083522
5/10/2004 23:58:00,2394.900974
5/11/2004 23:58:00,2390.740753
5/12/2004 23:58:00,2374.419883
5/13/2004 23:58:00,2398.767847
5/14/2004 23:58:00,2408.421695
5/17/2004 23:58:00,2397.434443
5/18/2004 23:58:00,2414.101998
5/19/2004 23:58:00,2412.555249
5/20/2004 23:58:00,2403.754779
5/21/2004 23:58:00,2411.408521
5/24/2004 23:58:00,2430.66288
5/25/2004 23:58:00,2468.211548
5/26/2004 23:58:00,2466.158105
5/27/2004 23:58:00,2466.291446
5/28/2004 23:58:00,2469.99831
5/31/2004 23:58:00,2468.638238
6/1/2004 23:58:00,2492.346168
6/2/2004 23:58:00,2522.507775
6/3/2004 23:58:00,2518.134209
6/4/2004 23:58:00,2521.681065
6/7/2004 23:58:00,2478.425426
6/8/2004 23:58:00,2464.531352
6/9/2004 23:58:00,2475.518604
6/10/2004 23:58:00,2493.119542
6/11/2004 23:58:00,2499.01319
6/14/2004 23:58:00,2499.759896
6/15/2004 23:58:00,2503.626769
6/16/2004 23:58:00,2510.160451
6/17/2004 23:58:00,2508.827046
6/18/2004 23:58:00,2503.733441
6/21/2004 23:58:00,2501.439986
6/22/2004 23:58:00,2501.653331
6/23/2004 23:58:00,2512.027217
6/24/2004 23:58:00,2506.133569
6/25/2004 23:58:00,2501.439986
6/28/2004 23:58:00,2512.133889
6/29/2004 23:58:00,2506.26691
6/30/2004 23:58:00,2509.227068
