Date,Close
2001-01-02 23:58:00,82.77971988
2001-01-03 23:58:00,83.4504567
2001-01-04 23:58:00,81.40235953
2001-01-05 23:58:00,81.36539233
2001-01-08 23:58:00,81.56761386
2001-01-09 23:58:00,81.01990253
2001-01-10 23:58:00,81.58007675
2001-01-11 23:58:00,81.41803008
2001-01-12 23:58:00,80.82214891
2001-01-15 23:58:00,79.29644861
2001-01-16 23:58:00,80.15461698
2001-01-17 23:58:00,78.7949981
2001-01-22 23:58:00,79.85574363
2001-01-23 23:58:00,79.76159793
2001-01-24 23:58:00,78.88040706
2001-01-25 23:58:00,80.6036699
2001-01-26 23:58:00,80.12274052
2001-01-29 23:58:00,80.52938152
2001-01-30 23:58:00,81.2364887
2001-01-31 23:58:00,80.47651611
2001-02-01 23:58:00,82.30809215
2001-02-02 23:58:00,82.16725697
2001-02-05 23:58:00,82.82625678
2001-02-06 23:58:00,83.53669109
2001-02-07 23:58:00,82.65323665
2001-02-08 23:58:00,80.5415124
2001-02-09 23:58:00,80.85957353
2001-02-13 23:58:00,81.90394481
2001-02-14 23:58:00,82.19295933
2001-02-15 23:58:00,82.59816583
2001-02-16 23:58:00,82.52678817
2001-02-19 23:58:00,82.70158464
2001-02-20 23:58:00,82.84330674
2001-02-21 23:58:00,82.280656
2001-02-22 23:58:00,82.05281507
2001-02-23 23:58:00,82.94600378
2001-02-26 23:58:00,82.41758208
2001-02-27 23:58:00,84.30732148
2001-02-28 23:58:00,83.56759451
2001-03-01 23:58:00,83.44680755
2001-03-02 23:58:00,82.5283494
2001-03-05 23:58:00,82.49243126
2001-03-06 23:58:00,82.56107804
2001-03-07 23:58:00,82.24564891
2001-03-08 23:58:00,82.20664318
2001-03-13 23:58:00,85.4861626
2001-03-14 23:58:00,83.38851114
2001-03-15 23:58:00,80.53938819
2001-03-16 23:58:00,82.98080052
2001-03-19 23:58:00,84.77198618
2001-03-20 23:58:00,84.2880518
2001-03-21 23:58:00,84.5390988
2001-03-22 23:58:00,83.87200993
2001-03-23 23:58:00,84.46633506
2001-03-26 23:58:00,80.01793487
2001-03-27 23:58:00,85.1342492
2001-03-28 23:58:00,84.81229977
2001-03-29 23:58:00,84.08796864
2001-03-30 23:58:00,82.3892888
2001-04-02 23:58:00,82.20151567
2001-04-03 23:58:00,83.04787686
2001-04-04 23:58:00,84.12369409
2001-04-05 23:58:00,86.1097694
2001-04-06 23:58:00,87.28683336
2001-04-09 23:58:00,86.206896
2001-04-10 23:58:00,85.1953058
2001-04-11 23:58:00,84.57591703
2001-04-12 23:58:00,85.8380557
2001-04-13 23:58:00,85.82995854
2001-04-17 23:58:00,87.53444604
2001-04-18 23:58:00,89.34426217
2001-04-19 23:58:00,91.14153704
2001-04-23 23:58:00,97.37580424
2001-05-01 23:58:00,91.31111201
2001-05-02 23:58:00,91.74689303
2001-05-03 23:58:00,90.99150998
2001-05-04 23:58:00,89.87466925
2001-05-07 23:58:00,90.17953135
2001-05-08 23:58:00,90.08080381
2001-05-09 23:58:00,90.34420661
2001-05-10 23:58:00,90.92393027
2001-05-11 23:58:00,91.93429687
2001-05-14 23:58:00,92.32954526
2001-05-15 23:58:00,92.32954526
2001-07-12 23:58:00,91.58395812
2001-07-13 23:58:00,90.70158525
2001-07-16 23:58:00,90.27888344
2001-07-17 23:58:00,90.78525626
2001-07-18 23:58:00,90.74790379
2001-07-19 23:58:00,91.10066421
2001-07-20 23:58:00,90.59091541
2001-08-24 23:58:00,83.30555038
2001-10-16 23:58:00,82.23220906
2001-10-17 23:58:00,82.48061291
2001-10-18 23:58:00,82.6977044
2001-10-19 23:58:00,83.18065455
2001-10-22 23:58:00,82.52165371
2001-10-23 23:58:00,82.90751702
2001-10-24 23:58:00,83.1854074
2001-10-25 23:58:00,83.43912726
2001-10-26 23:58:00,83.56298311
2001-10-29 23:58:00,84.14964242
2001-10-30 23:58:00,84.94104071
2001-10-31 23:58:00,85.3594767
2001-11-01 23:58:00,84.97991211
2001-11-02 23:58:00,87.55961133
2001-11-05 23:58:00,89.65942678
2001-11-06 23:58:00,89.27952386
2001-11-07 23:58:00,87.79382606
2001-11-08 23:58:00,86.94638668
2001-11-09 23:58:00,86.30843439
2001-11-12 23:58:00,87.99867263
2001-11-13 23:58:00,87.86855464
2001-11-14 23:58:00,87.43520048
2001-11-15 23:58:00,86.73744373
2001-11-16 23:58:00,86.50606266
2001-11-19 23:58:00,85.78972941
2001-11-20 23:58:00,85.81218845
2001-11-22 23:58:00,84.88906752
2001-11-23 23:58:00,84.21306665
2001-11-26 23:58:00,83.43409896
2001-11-27 23:58:00,84.13325706
2001-11-28 23:58:00,84.31993458
2001-11-29 23:58:00,83.89543323
2001-11-30 23:58:00,84.63345458
2001-12-03 23:58:00,83.89121277
2001-12-04 23:58:00,84.22748406
2001-12-05 23:58:00,84.25418802
2001-12-06 23:58:00,83.26776338
2001-12-07 23:58:00,82.3571594
2001-12-10 23:58:00,81.15124952
2001-12-11 23:58:00,80.60875693
2001-12-12 23:58:00,79.39957089
2001-12-13 23:58:00,79.93973943
2001-12-14 23:58:00,79.94818204
2001-12-17 23:58:00,79.76339676
2001-12-18 23:58:00,79.03477283
2001-12-19 23:58:00,78.39837884
2001-12-20 23:58:00,78.24303324
2001-12-21 23:58:00,78.23938201
2001-12-24 23:58:00,78.33654129
2001-12-27 23:58:00,78.99628155
2001-12-28 23:58:00,79.72529553
2001-12-31 23:58:00,78.54484658
2002-01-01 23:58:00,78.68566607
2002-01-02 23:58:00,78.5984552
2002-01-03 23:58:00,78.01822296
2002-01-04 23:58:00,79.35429673
2002-01-07 23:58:00,78.95619027
2002-01-08 23:58:00,78.35540071
2002-01-09 23:58:00,77.10997379
2002-01-10 23:58:00,78.86172663
2002-01-11 23:58:00,78.89519452
2002-01-14 23:58:00,78.97895571
2002-01-15 23:58:00,79.08855343
2002-01-16 23:58:00,78.50820736
2002-01-17 23:58:00,78.41449525
2002-01-18 23:58:00,78.33660057
2002-01-21 23:58:00,78.04437684
2002-01-22 23:58:00,77.72706859
2002-01-23 23:58:00,76.04251782
2002-01-24 23:58:00,77.60474585
2002-01-25 23:58:00,77.43589696
2002-01-28 23:58:00,77.6130574
2002-01-29 23:58:00,77.05335632
2002-01-30 23:58:00,77.63979744
2002-01-31 23:58:00,76.38466628
2002-02-01 23:58:00,77.53568736
2002-02-04 23:58:00,78.05801707
2002-02-06 23:58:00,76.51152263
2002-02-07 23:58:00,75.92385125
2002-02-08 23:58:00,75.97831661
2002-02-11 23:58:00,76.49396347
2002-02-12 23:58:00,75.39933661
2002-02-13 23:58:00,76.59774341
